sku_id,demand
SKU02446,1283
SKU03376,1283
SKU02329,1282
SKU01017,1282
SKU03935,1282
SKU02223,1282
SKU04352,1282
SKU04461,1282
SKU00385,1281
SKU04153,1281
SKU03277,1280
SKU03129,1280
SKU00706,1280
SKU04888,1280
SKU01423,1279
SKU01224,1279
SKU03634,1279
SKU02584,1279
SKU00932,1279
SKU03179,1278
SKU01781,1278
SKU00521,1278
SKU03740,1278
SKU04532,1278
SKU01649,1278
SKU01877,1278
SKU02626,1277
SKU02514,1277
SKU03281,1277
SKU04401,1277
SKU01822,1277
SKU04106,1277
SKU04747,1277
SKU00585,1277
SKU03828,1277
SKU04795,1276
SKU02194,1276
SKU02386,1275
SKU01032,1275
SKU03230,1274
SKU02064,1274
SKU02728,1274
SKU01558,1274
SKU02969,1273
SKU02387,1273
SKU04566,1273
SKU00155,1272
SKU01762,1272
SKU03749,1272
SKU02907,1272
SKU01229,1271
SKU04475,1271
SKU03428,1271
SKU01874,1271
SKU02822,1271
SKU01592,1271
SKU01971,1270
SKU03932,1270
SKU02129,1270
SKU01827,1270
SKU00421,1269
SKU02471,1268
SKU01256,1268
SKU01413,1268
SKU02164,1267
SKU01674,1267
SKU00498,1267
SKU01392,1267
SKU01651,1266
SKU01770,1266
SKU03467,1266
SKU00524,1266
SKU04905,1266
SKU01158,1266
SKU01347,1266
SKU04958,1265
SKU01441,1265
SKU03609,1265
SKU00170,1265
SKU01303,1264
SKU03941,1264
SKU01407,1264
SKU01339,1264
SKU04499,1263
SKU01851,1263
SKU02534,1262
SKU02639,1262
SKU04554,1262
SKU00069,1262
SKU02248,1261
SKU01605,1260
SKU00598,1260
SKU01857,1260
SKU04679,1260
SKU04580,1259
SKU02567,1259
SKU02541,1258
SKU02463,1258
SKU02472,1258
SKU01428,1258
SKU01792,1257
SKU04771,1257
SKU01052,1257
SKU02421,1257
SKU04670,1257
SKU01805,1256
SKU02205,1256
SKU03884,1256
SKU00173,1256
SKU02425,1256
SKU01457,1255
SKU01112,1255
SKU04491,1255
SKU03807,1255
SKU01104,1255
SKU03108,1255
SKU00240,1255
SKU03961,1255
SKU02365,1255
SKU03603,1253
SKU00449,1253
SKU01340,1252
SKU01396,1251
SKU04729,1251
SKU01818,1250
SKU02277,1250
SKU04653,1250
SKU04392,1250
SKU00650,1250
SKU04664,1249
SKU00371,1249
SKU02946,1249
SKU00462,1248
SKU00890,1248
SKU02763,1248
SKU03619,1248
SKU00251,1248
SKU02681,1248
SKU02558,1247
SKU00342,1247
SKU01542,1247
SKU01171,1247
SKU00662,1246
SKU02253,1245
SKU01174,1245
SKU03441,1245
SKU00935,1245
SKU02566,1244
SKU00066,1244
SKU02217,1244
SKU00858,1244
SKU00837,1244
SKU01675,1243
SKU02546,1243
SKU04147,1243
SKU03863,1242
SKU03484,1242
SKU03254,1242
SKU03504,1242
SKU03737,1242
SKU03436,1240
SKU04414,1240
SKU04160,1239
SKU00386,1239
SKU03592,1239
SKU04955,1238
SKU02580,1238
SKU03493,1238
SKU02112,1237
SKU00140,1237
SKU01068,1237
SKU01919,1237
SKU00355,1236
SKU03562,1236
SKU04654,1236
SKU02267,1236
SKU04249,1236
SKU03627,1236
SKU03839,1236
SKU03347,1236
SKU00592,1236
SKU02722,1235
SKU01568,1235
SKU01046,1235
SKU03173,1235
SKU04831,1235
SKU01538,1234
SKU03416,1233
SKU04215,1233
SKU04665,1233
SKU01038,1232
SKU02842,1232
SKU03457,1232
SKU00571,1231
SKU02114,1231
SKU01356,1231
SKU00317,1230
SKU03284,1230
SKU03375,1230
SKU03822,1229
SKU02780,1229
SKU04319,1229
SKU04019,1228
SKU02964,1228
SKU02630,1228
SKU00083,1228
SKU01834,1227
SKU01042,1227
SKU04107,1225
SKU00237,1225
SKU04212,1224
SKU03311,1224
SKU04425,1224
SKU03115,1224
SKU04018,1223
SKU02055,1222
SKU00775,1222
SKU01678,1222
SKU00167,1222
SKU00654,1222
SKU03290,1221
SKU04048,1221
SKU02500,1221
SKU01318,1220
SKU03257,1219
SKU01803,1219
SKU04145,1219
SKU01684,1218
SKU04901,1218
SKU03709,1218
SKU04054,1218
SKU03014,1218
SKU04798,1218
SKU03837,1217
SKU04605,1217
SKU00965,1216
SKU01696,1216
SKU00350,1215
SKU00691,1215
SKU01880,1215
SKU00860,1214
SKU00105,1214
SKU02302,1213
SKU04470,1213
SKU04194,1213
SKU02014,1212
SKU00906,1212
SKU04607,1212
SKU03291,1210
SKU03058,1210
SKU02376,1210
SKU02221,1209
SKU01645,1208
SKU01167,1207
SKU03043,1206
SKU03642,1206
SKU00551,1204
SKU04443,1203
SKU00986,1203
SKU00401,1202
SKU00631,1202
SKU00584,1202
SKU02520,1200
SKU04849,1200
SKU00550,1198
SKU03621,1198
SKU01906,1197
SKU01915,1197
SKU02038,1197
SKU00419,1196
SKU01133,1196
SKU00501,1195
SKU04919,1195
SKU04261,1195
SKU01337,1195
SKU04152,1194
SKU03773,1193
SKU01191,1192
SKU03950,1192
SKU02408,1191
SKU00699,1191
SKU00972,1191
SKU02700,1191
SKU01031,1190
SKU03624,1189
SKU03286,1188
SKU00855,1188
SKU00262,1187
SKU00645,1186
SKU00466,1186
SKU04561,1183
SKU01063,1182
SKU03089,1182
SKU02351,1182
SKU04102,1181
SKU04222,1181
SKU02075,1181
SKU00954,1181
SKU00936,1180
SKU01766,1179
SKU00546,1178
SKU03491,1178
SKU01187,1178
SKU00507,1176
SKU03583,1175
SKU04442,1174
SKU04987,1173
SKU02871,1173
SKU04505,1173
SKU04250,1173
SKU01287,1171
SKU03251,1171
SKU03150,1169
SKU04902,1169
SKU00649,1168
SKU04142,1167
SKU00532,1167
SKU02999,1167
SKU04768,1165
SKU04996,1164
SKU04073,1163
SKU04636,1162
SKU04757,1161
SKU03864,1160
SKU02794,1160
SKU04526,1156
SKU01754,1153
SKU03105,1153
SKU01911,1150
SKU02877,1148
SKU02576,1146
SKU03823,1145
SKU04856,1143
SKU00749,1139
SKU03968,1136
SKU02570,1136
SKU02662,1133
SKU04693,1130
SKU01863,1105
